t01235,"[[[(3, 46, 4, 47), (43, 6, 44, 7), (28, 16, 29, 15), (56, 37, 57, 38), (5, 18, 6, 19), (21, 31, 22, 30), (51, 37, 52, 36), (44, 18, 45, 17), (32, 24, 33, 23), (39, 53, 40, 52), (20, 46, 21, 45), (47, 25, 48, 24), (19, 4, 20, 5), (48, 57, 49, 0), (38, 55, 39, 56), (10, 53, 11, 54), (25, 13, 26, 12), (1, 22, 2, 23), (54, 11, 55, 12), (13, 27, 14, 26), (29, 8, 30, 9), (16, 7, 17, 8), (14, 42, 15, 41), (27, 43, 28, 42), (2, 31, 3, 32), (9, 40, 10, 41), (49, 35, 50, 34), (35, 51, 36, 50), (33, 0, 34, 1)], [(2, 15), 'cc+-']]]"
t01342,"[[[(66, 43, 67, 44), (28, 49, 29, 50), (48, 29, 49, 30), (41, 2, 42, 3), (20, 64, 21, 63), (3, 40, 4, 41), (19, 46, 20, 47), (31, 44, 32, 45), (16, 28, 17, 27), (47, 18, 48, 19), (17, 50, 18, 51), (1, 35, 2, 34), (55, 39, 56, 38), (39, 4, 40, 5), (42, 35, 43, 36), (36, 6, 37, 5), (7, 54, 8, 55), (37, 57, 38, 56), (62, 51, 63, 52), (58, 26, 59, 25), (9, 23, 10, 22), (23, 11, 24, 10), (30, 66, 31, 65), (52, 21, 53, 22), (45, 64, 46, 65), (53, 8, 54, 9), (67, 33, 0, 32), (11, 25, 12, 24), (6, 58, 7, 57), (59, 13, 60, 12), (13, 61, 14, 60), (61, 15, 62, 14), (26, 16, 27, 15), (33, 1, 34, 0)], [(12, 1), 'cc+-']]]"
t01779,"[[[(24, 4, 25, 3), (29, 35, 30, 34), (35, 29, 36, 28), (4, 24, 5, 23), (38, 1, 39, 2), (2, 39, 3, 40), (5, 12, 6, 13), (41, 14, 42, 15), (22, 14, 23, 13), (16, 22, 17, 21), (15, 42, 16, 43), (17, 6, 18, 7), (31, 19, 32, 18), (44, 9, 45, 10), (45, 36, 0, 37), (25, 41, 26, 40), (19, 33, 20, 32), (20, 8, 21, 7), (8, 28, 9, 27), (33, 31, 34, 30), (43, 27, 44, 26), (10, 37, 11, 38), (11, 0, 12, 1)], [(12, 6), 'cc+-']]]"
t01901,"[[[(2, 26, 3, 25), (5, 19, 6, 18), (57, 4, 0, 5), (55, 16, 56, 17), (48, 3, 49, 4), (26, 2, 27, 1), (47, 14, 48, 15), (34, 19, 35, 20), (50, 36, 51, 35), (38, 52, 39, 51), (30, 54, 31, 53), (20, 39, 21, 40), (9, 40, 10, 41), (21, 11, 22, 10), (12, 31, 13, 32), (24, 29, 25, 30), (27, 37, 28, 36), (41, 8, 42, 9), (32, 7, 33, 8), (37, 29, 38, 28), (44, 17, 45, 18), (15, 46, 16, 47), (33, 43, 34, 42), (6, 43, 7, 44), (11, 23, 12, 22), (23, 52, 24, 53), (13, 54, 14, 55), (56, 46, 57, 45), (49, 1, 50, 0)], [(0, 2), 'cc+-']]]"
t02019,"[[[(25, 67, 26, 66), (19, 30, 20, 31), (67, 11, 0, 10), (2, 24, 3, 23), (24, 11, 25, 12), (42, 10, 43, 9), (52, 16, 53, 15), (1, 44, 2, 45), (45, 4, 46, 5), (18, 58, 19, 57), (5, 46, 6, 47), (29, 59, 30, 58), (22, 4, 23, 3), (33, 7, 34, 6), (26, 42, 27, 41), (53, 38, 54, 39), (8, 48, 9, 47), (49, 60, 50, 61), (7, 35, 8, 34), (37, 56, 38, 57), (61, 40, 62, 41), (63, 54, 64, 55), (36, 22, 37, 21), (50, 18, 51, 17), (35, 33, 36, 32), (48, 28, 49, 27), (31, 20, 32, 21), (59, 29, 60, 28), (62, 14, 63, 13), (55, 64, 56, 65), (16, 52, 17, 51), (12, 66, 13, 65), (14, 40, 15, 39), (43, 0, 44, 1)], [(13, 21), 'cc+-']]]"
t02069,"[[[(1, 22, 2, 23), (50, 21, 51, 22), (20, 51, 21, 52), (17, 4, 18, 5), (9, 59, 10, 58), (31, 2, 32, 3), (32, 53, 33, 54), (24, 36, 25, 35), (49, 34, 50, 35), (8, 46, 9, 45), (36, 11, 37, 12), (46, 38, 47, 37), (12, 47, 13, 48), (14, 39, 15, 40), (27, 38, 28, 39), (43, 57, 44, 56), (42, 8, 43, 7), (59, 11, 0, 10), (6, 29, 7, 30), (57, 45, 58, 44), (5, 16, 6, 17), (13, 27, 14, 26), (33, 19, 34, 18), (41, 28, 42, 29), (40, 15, 41, 16), (55, 30, 56, 31), (52, 19, 53, 20), (54, 4, 55, 3), (25, 48, 26, 49), (23, 0, 24, 1)], [(11, 10), 'cc+-']]]"
t02188,"[[[(57, 42, 58, 43), (63, 25, 64, 24), (36, 47, 37, 48), (30, 5, 31, 6), (65, 13, 0, 12), (43, 60, 44, 61), (14, 29, 15, 30), (21, 10, 22, 11), (61, 27, 62, 26), (51, 23, 52, 22), (52, 12, 53, 11), (38, 14, 39, 13), (48, 28, 49, 27), (37, 29, 38, 28), (45, 17, 46, 16), (44, 35, 45, 36), (17, 33, 18, 32), (58, 33, 59, 34), (18, 42, 19, 41), (4, 31, 5, 32), (2, 55, 3, 56), (54, 1, 55, 2), (64, 49, 65, 50), (19, 57, 20, 56), (25, 63, 26, 62), (15, 47, 16, 46), (3, 40, 4, 41), (23, 51, 24, 50), (34, 59, 35, 60), (9, 20, 10, 21), (8, 54, 9, 53), (6, 40, 7, 39), (7, 1, 8, 0)], [(12, 3), 'cc+-']]]"
t02275,"[[[(17, 13, 18, 12), (1, 18, 2, 19), (19, 2, 20, 3), (3, 20, 4, 21), (21, 4, 22, 5), (5, 22, 6, 23), (14, 8, 15, 7), (13, 25, 14, 24), (23, 6, 24, 7), (9, 17, 10, 16), (26, 16, 27, 15), (8, 25, 9, 26), (27, 10, 0, 11), (11, 0, 12, 1)], [(0, 1), 'cc+-']]]"
t02599,"[[[(4, 31, 5, 32), (38, 52, 39, 51), (33, 21, 34, 20), (21, 35, 22, 34), (53, 41, 54, 40), (46, 24, 47, 23), (25, 49, 26, 48), (54, 28, 55, 27), (35, 23, 36, 22), (29, 10, 30, 11), (42, 16, 43, 15), (26, 3, 27, 4), (30, 14, 31, 13), (43, 8, 44, 9), (19, 33, 20, 32), (17, 45, 18, 44), (5, 18, 6, 19), (16, 7, 17, 8), (12, 56, 13, 55), (9, 14, 10, 15), (56, 12, 57, 11), (52, 59, 53, 0), (57, 28, 58, 29), (24, 38, 25, 37), (47, 37, 48, 36), (6, 45, 7, 46), (49, 2, 50, 3), (1, 50, 2, 51), (58, 41, 59, 42), (39, 0, 40, 1)], [(18, 16), 'cc+-']]]"
t02634,"[[[(64, 37, 65, 38), (27, 40, 28, 41), (1, 33, 2, 32), (16, 39, 17, 40), (36, 65, 37, 0), (38, 29, 39, 30), (33, 50, 34, 51), (2, 51, 3, 52), (34, 4, 35, 3), (52, 35, 53, 36), (4, 54, 5, 53), (54, 8, 55, 7), (58, 22, 59, 21), (5, 19, 6, 18), (48, 55, 49, 56), (49, 8, 50, 9), (47, 20, 48, 21), (19, 7, 20, 6), (11, 23, 12, 22), (9, 57, 10, 56), (25, 63, 26, 62), (26, 16, 27, 15), (17, 29, 18, 28), (63, 31, 64, 30), (23, 44, 24, 45), (59, 46, 60, 47), (12, 45, 13, 46), (57, 11, 58, 10), (14, 62, 15, 61), (42, 13, 43, 14), (41, 60, 42, 61), (43, 24, 44, 25), (31, 1, 32, 0)], [(13, 9), 'cc+-']]]"
