v0759,"(34, 34)"
v0765,"(32, 32)"
v0830,"(19, 19)"
v0847,"(33, 33)"
v0912,"(39, 39)"
v0939,"(27, 27)"
v0945,"(43, 43)"
v0959,"(8, 8)"
v0960,"(2, 2)"
v1063,"(2, 2)"
v1077,"(49, 49)"
v1109,"(50, 50)"
v1126,"(1, 1)"
v1217,"(3, 3)"
v1243,"(4, 4)"
v1269,"(21, 21)"
v1300,"(24, 24)"
v1348,"(2, 2)"
v1359,"(22, 22)"
v1392,"(25, 25)"
v1423,"(19, 19)"
v1425,"(15, 15)"
v1434,"(3, 3)"
v1547,"(28, 28)"
v1565,"(21, 21)"
v1620,"(24, 24)"
v1628,"(33, 33)"
v1690,"(32, 32)"
v1709,"(35, 35)"
v1716,"(29, 29)"
v1718,"(37, 37)"
v1728,"(28, 28)"
v1810,"(38, 38)"
v1811,"(2, 2)"
v1832,"(31, 31)"
v1839,"(50, 50)"
v1915,"(12, 12)"
v1921,"(40, 40)"
v1935,"(3, 3)"
v1940,"(42, 42)"
v1964,"(2, 2)"
v1966,"(49, 49)"
v1971,"(1, 1)"
v1980,"(17, 17)"
v1986,"(39, 39)"
v2001,"(1, 1)"
v2024,"(42, 42)"
v2090,"(50, 50)"
v2166,"(3, 3)"
v2191,"(10, 10)"
v2215,"(30, 30)"
v2217,"(10, 10)"
v2257,"(1, 1)"
v2272,"(1, 1)"
v2284,"(1, 1)"
v2290,"(19, 19)"
v2325,"(36, 36)"
v2362,"(0, 0)"
v2384,"(10, 10)"
v2488,"(1, 1)"
v2508,"(1, 1)"
v2520,"(2, 2)"
v2543,"(0, 0)"
v2552,"(3, 3)"
v2553,"(3, 3)"
v2623,"(2, 2)"
v2624,"(4, 4)"
v2642,"(5, 5)"
v2743,"(1, 1)"
v2759,"(27, 27)"
v2851,"(8, 8)"
v2858,"(2, 2)"
v2861,"(1, 1)"
v2869,"(1, 1)"
v2871,"(8, 8)"
v2888,"(4, 4)"
v2894,"(3, 3)"
v2900,"(23, 23)"
v2925,"(12, 12)"
v2930,"(30, 30)"
v3070,"(26, 26)"
v3081,"(7, 7)"
v3093,"(1, 1)"
v3105,"(14, 14)"
v3169,"(1, 1)"
v3195,"(0, 0)"
v3199,"(7, 7)"
v3234,"(15, 15)"
v3310,"(2, 2)"
v3320,"(1, 1)"
v3335,"(15, 15)"
v3354,"(44, 44)"
v3356,"(8, 8)"
v3423,"(1, 1)"
v3482,"(19, 19)"
v3505,"(1, 1)"
v3536,"(0, 0)"
v3541,"(2, 2)"
t00017,"(1, 1)"
t00027,"(1, 1)"
t00110,"(41, 41)"
t00146,"(45, 45)"
t00324,"(20, 20)"
t00423,"(68, 68)"
t00434,"(73, 73)"
t00550,"(31, 31)"
t00565,"(1, 1)"
t00577,"(1, 1)"
t00621,"(39, 39)"
t00729,"(44, 44)"
t00787,"(55, 55)"
t00826,"(64, 64)"
t00855,"(69, 69)"
t00873,"(61, 61)"
t00932,"(72, 72)"
t01033,"(43, 43)"
t01037,"(43, 43)"
t01039,"(1, 1)"
t01125,"(53, 53)"
t01142,"(1, 1)"
t01216,"(57, 57)"
t01235,"(2, 2)"
t01268,"(73, 73)"
t01292,"(69, 69)"
t01318,"(47, 47)"
t01342,"(3, 3)"
t01368,"(53, 53)"
t01409,"(82, 82)"
t01422,"(29, 29)"
t01424,"(90, 90)"
t01440,"(34, 34)"
t01598,"(73, 73)"
t01636,"(71, 71)"
t01646,"(82, 82)"
t01690,"(84, 84)"
t01757,"(46, 46)"
t01779,"(1, 1)"
t01815,"(26, 26)"
t01834,"(53, 53)"
t01850,"(44, 44)"
t01863,"(55, 55)"
t01901,"(1, 1)"
t01949,"(52, 52)"
t01966,"(29, 29)"
t02019,"(1, 1)"
t02069,"(1, 1)"
t02099,"(37, 37)"
t02104,"(49, 49)"
t02188,"(1, 1)"
t02238,"(62, 62)"
t02275,"(3, 3)"
t02276,"(9, 9)"
t02378,"(69, 69)"
t02398,"(71, 71)"
t02404,"(51, 51)"
t02470,"(71, 71)"
t02537,"(70, 70)"
t02567,"(71, 71)"
t02599,"(3, 3)"
t02634,"(2, 2)"
t02639,"(86, 86)"
t02789,"(4, 4)"
t02795,"(5, 5)"
t03106,"(30, 30)"
t03566,"(45, 45)"
t03592,"(5, 5)"
t03607,"(60, 60)"
t03608,"(1, 1)"
t03709,"(54, 54)"
t03710,"(27, 27)"
t03713,"(46, 46)"
t03781,"(30, 30)"
t03843,"(24, 24)"
t03864,"(53, 53)"
t03956,"(38, 38)"
t03979,"(47, 47)"
t04003,"(49, 49)"
t04019,"(32, 32)"
t04102,"(50, 50)"
t04180,"(48, 48)"
t04228,"(63, 63)"
t04244,"(77, 77)"
t04359,"(5, 4)"
t04364,"(2, 2)"
t04382,"(66, 66)"
t04449,"(18, 18)"
t04507,"(2, 2)"
t04557,"(15, 15)"
t04651,"(2, 2)"
t04721,"(60, 60)"
t04756,"(36, 36)"
t04875,"(4, 4)"
t04927,"(34, 34)"
t04928,"(4, 4)"
t04986,"(13, 13)"
t05074,"(1, 1)"
t05118,"(78, 78)"
t05239,"(71, 71)"
t05252,"(1, 1)"
t05269,"(1, 1)"
t05288,"(1, 1)"
t05390,"(43, 43)"
t05399,"(4, 4)"
t05425,"(46, 46)"
t05426,"(84, 84)"
t05538,"(40, 40)"
t05564,"(54, 54)"
t05578,"(71, 71)"
t05658,"(45, 45)"
t05663,"(58, 58)"
t05674,"(57, 57)"
t05695,"(46, 46)"
t05803,"(1, 1)"
t05899,"(1, 1)"
t06001,"(54, 54)"
t06119,"(1, 1)"
t06161,"(2, 2)"
t06246,"(43, 43)"
t06316,"(2, 2)"
t06440,"(65, 65)"
t06463,"(86, 86)"
t06525,"(56, 56)"
t06570,"(68, 68)"
t06573,"(11, 11)"
t06605,"(86, 86)"
t06637,"(36, 36)"
t06715,"(16, 16)"
t06925,"(6, 6)"
t06957,"(42, 42)"
t07070,"(16, 16)"
t07094,"(6, 5)"
t07104,"(13, 13)"
t07123,"(7, 6)"
t07168,"(2, 2)"
t07281,"(1, 1)"
t07348,"(33, 33)"
t07355,"(14, 14)"
t07412,"(24, 24)"
t07452,"(1, 1)"
t07487,"(4, 4)"
t07550,"(3, 3)"
t07579,"(4, 4)"
t07599,"(1, 1)"
t07658,"(3, 3)"
t07670,"(19, 19)"
t07682,"(1, 1)"
t07687,"(4, 4)"
t07693,"(6, 5)"
t07734,"(1, 1)"
t07944,"(18, 18)"
t07967,"(7, 6)"
t07979,"(4, 4)"
t08111,"(27, 27)"
t08114,"(12, 12)"
t08173,"(3, 3)"
t08184,"(37, 37)"
t08201,"(34, 34)"
t08237,"(7, 6)"
t08267,"(56, 56)"
t08273,"(21, 21)"
t08306,"(1, 1)"
t08307,"(2, 2)"
t08346,"(3, 3)"
t08386,"(4, 4)"
t08387,"(3, 3)"
t08403,"(44, 44)"
t08443,"(1, 1)"
t08508,"(2, 2)"
t08532,"(21, 21)"
t08576,"(37, 37)"
t08617,"(1, 1)"
t08767,"(22, 22)"
t08838,"(14, 14)"
t08898,"(17, 17)"
t08917,"(3, 3)"
t08936,"(23, 23)"
t08967,"(1, 1)"
t08973,"(13, 13)"
t09016,"(56, 56)"
t09126,"(29, 29)"
t09218,"(1, 1)"
t09267,"(48, 48)"
t09279,"(11, 11)"
t09284,"(10, 10)"
t09313,"(63, 63)"
t09359,"(4, 4)"
t09450,"(27, 27)"
t09455,"(51, 51)"
t09500,"(18, 18)"
t09580,"(48, 48)"
t09612,"(2, 2)"
t09613,"(2, 1)"
t09633,"(18, 18)"
t09690,"(40, 40)"
t09704,"(77, 77)"
t09734,"(1, 1)"
t09735,"(1, 1)"
t09772,"(8, 8)"
t09847,"(7, 7)"
t09852,"(28, 28)"
t09859,"(3, 3)"
t09882,"(9, 9)"
t09900,"(1, 1)"
t09901,"(1, 1)"
t09912,"(21, 21)"
t09927,"(1, 1)"
t09954,"(32, 32)"
t10177,"(41, 41)"
t10188,"(21, 21)"
t10215,"(18, 18)"
t10224,"(16, 16)"
t10230,"(27, 27)"
t10262,"(19, 19)"
t10292,"(23, 23)"
t10407,"(10, 10)"
t10416,"(1, 1)"
t10462,"(52, 52)"
t10496,"(12, 12)"
t10499,"(1, 1)"
t10500,"(2, 2)"
t10558,"(2, 2)"
t10620,"(3, 3)"
t10643,"(59, 59)"
t10645,"(1, 1)"
t10664,"(12, 12)"
t10681,"(79, 79)"
t10832,"(17, 17)"
t10887,"(2, 2)"
t10930,"(2, 2)"
t10932,"(2, 2)"
t10944,"(14, 14)"
t10974,"(1, 1)"
t10985,"(76, 76)"
t11034,"(1, 1)"
t11055,"(8, 8)"
t11139,"(3, 3)"
t11198,"(26, 26)"
t11248,"(1, 1)"
t11291,"(1, 1)"
t11292,"(5, 5)"
t11333,"(14, 14)"
t11376,"(20, 20)"
t11402,"(1, 1)"
t11418,"(1, 1)"
t11441,"(2, 2)"
t11460,"(13, 13)"
t11462,"(1, 1)"
t11489,"(2, 2)"
t11497,"(1, 1)"
t11532,"(1, 1)"
t11548,"(25, 25)"
t11556,"(25, 25)"
t11558,"(14, 14)"
t11577,"(1, 1)"
t11618,"(3, 3)"
t11675,"(3, 3)"
t11748,"(1, 1)"
t11751,"(3, 3)"
t11752,"(3, 3)"
t11795,"(2, 2)"
t11798,"(4, 4)"
t11799,"(2, 2)"
t11814,"(1, 1)"
t11852,"(32, 32)"
t11887,"(25, 25)"
t11888,"(3, 3)"
t11898,"(1, 1)"
t11900,"(1, 1)"
t11909,"(20, 20)"
t12120,"(2, 2)"
t12154,"(6, 6)"
t12180,"(2, 2)"
t12198,"(6, 6)"
t12199,"(7, 7)"
t12200,"(0, 0)"
t12229,"(12, 12)"
t12247,"(5, 5)"
t12270,"(1, 1)"
t12271,"(1, 1)"
t12288,"(38, 38)"
t12308,"(5, 5)"
t12344,"(1, 1)"
t12350,"(3, 3)"
t12376,"(2, 2)"
t12388,"(1, 1)"
t12395,"(1, 1)"
t12456,"(13, 13)"
t12533,"(12, 12)"
t12587,"(0, 0)"
t12607,"(1, 1)"
t12630,"(1, 1)"
t12656,"(1, 1)"
t12679,"(2, 2)"
t12681,"(22, 22)"
t12748,"(0, 0)"
t12753,"(37, 37)"
t12755,"(8, 8)"
t12756,"(5, 5)"
t12757,"(1, 1)"
o9_00017,"(1, 1)"
o9_00022,"(1, 1)"
o9_00133,"(51, 51)"
o9_00168,"(55, 55)"
o9_00644,"(23, 23)"
o9_00797,"(89, 89)"
o9_00815,"(94, 94)"
o9_01024,"(1, 1)"
o9_01035,"(1, 1)"
o9_01079,"(46, 46)"
o9_01175,"(54, 54)"
o9_01436,"(65, 65)"
o9_01496,"(76, 76)"
o9_01584,"(92, 92)"
o9_01621,"(97, 97)"
o9_01680,"(89, 89)"
o9_01765,"(100, 100)"
o9_01936,"(22, 22)"
o9_01953,"(53, 53)"
o9_01955,"(53, 53)"
o9_02030,"(1, 1)"
o9_02163,"(1, 1)"
o9_02255,"(98, 98)"
o9_02340,"(102, 102)"
o9_02350,"(118, 118)"
o9_02383,"(35, 35)"
o9_02386,"(114, 114)"
o9_02471,"(3, 3)"
o9_02559,"(5, 5)"
o9_02655,"(83, 83)"
o9_02696,"(89, 89)"
o9_02706,"(118, 118)"
o9_02735,"(126, 126)"
o9_02772,"(39, 39)"
o9_02786,"(35, 35)"
o9_02794,"(40, 40)"
o9_02873,"(3, 3)"
o9_02909,"(20, 20)"
o9_03032,"(61, 61)"
o9_03108,"(41, 41)"
o9_03118,"(128, 128)"
o9_03133,"(66, 66)"
o9_03149,"(137, 137)"
o9_03162,"(126, 126)"
o9_03188,"(139, 139)"
o9_03278,"(4, 4)"
o9_03288,"(67, 67)"
o9_03313,"(89, 89)"
o9_03412,"(88, 88)"
o9_03420,"(5, 5)"
o9_03526,"(35, 35)"
o9_03586,"(67, 67)"
o9_03597,"(3, 3)"
o9_03622,"(74, 74)"
o9_03802,"(64, 64)"
o9_03833,"(59, 59)"
o9_03862,"(2, 2)"
o9_03932,"(56, 56)"
o9_04037,"(1, 1)"
o9_04054,"(29, 29)"
o9_04060,"(39, 39)"
o9_04106,"(89, 89)"
o9_04139,"(1, 1)"
o9_04205,"(98, 98)"
o9_04245,"(101, 101)"
o9_04269,"(47, 47)"
o9_04313,"(105, 105)"
o9_04431,"(117, 117)"
o9_04435,"(68, 68)"
o9_04438,"(121, 121)"
o9_04938,"(41, 41)"
o9_04950,"(1, 1)"
o9_05021,"(90, 90)"
o9_05028,"(1, 1)"
o9_05177,"(99, 99)"
o9_05229,"(87, 87)"
o9_05286,"(4, 4)"
o9_05287,"(10, 10)"
o9_05357,"(91, 91)"
o9_05426,"(91, 91)"
o9_05483,"(92, 92)"
o9_05562,"(103, 103)"
o9_05564,"(4, 4)"
o9_05618,"(100, 100)"
o9_05624,"(3, 3)"
o9_05860,"(100, 100)"
o9_05970,"(119, 119)"
o9_06060,"(85, 85)"
o9_06128,"(116, 116)"
o9_06154,"(87, 87)"
o9_06248,"(124, 124)"
o9_06301,"(141, 141)"
o9_06369,"(5, 5)"
o9_06393,"(6, 6)"
o9_06956,"(42, 42)"
o9_07044,"(58, 58)"
o9_07152,"(60, 60)"
o9_07167,"(30, 30)"
o9_07195,"(66, 66)"
o9_07401,"(47, 47)"
o9_07674,"(3, 3)"
o9_07761,"(5, 5)"
o9_07790,"(63, 63)"
o9_07893,"(86, 86)"
o9_07943,"(66, 66)"
o9_07945,"(101, 101)"
o9_08006,"(92, 92)"
o9_08042,"(75, 75)"
o9_08160,"(7, 6)"
o9_08179,"(8, 7)"
o9_08224,"(67, 67)"
o9_08268,"(8, 7)"
o9_08280,"(9, 8)"
o9_08302,"(74, 74)"
o9_08402,"(33, 33)"
o9_08477,"(36, 36)"
o9_08497,"(31, 31)"
o9_08647,"(119, 119)"
o9_08765,"(70, 70)"
o9_08767,"(6, 5)"
o9_08771,"(141, 141)"
o9_08776,"(120, 120)"
o9_08828,"(104, 104)"
o9_08831,"(71, 71)"
o9_08852,"(140, 140)"
o9_08875,"(118, 118)"
o9_09052,"(28, 28)"
o9_09213,"(58, 58)"
o9_09214,"(2, 2)"
o9_09271,"(33, 33)"
o9_09372,"(57, 57)"
o9_09408,"(2, 2)"
o9_09465,"(94, 94)"
o9_09486,"(6, 5)"
o9_09530,"(2, 2)"
o9_09648,"(9, 8)"
o9_09731,"(26, 26)"
o9_09808,"(128, 128)"
o9_10020,"(18, 18)"
o9_10192,"(51, 51)"
o9_10213,"(38, 38)"
o9_10288,"(2, 2)"
o9_10598,"(16, 16)"
o9_10654,"(1, 1)"
o9_10696,"(42, 42)"
o9_10817,"(1, 1)"
o9_11002,"(44, 44)"
o9_11100,"(49, 49)"
o9_11161,"(1, 1)"
o9_11248,"(73, 73)"
o9_11270,"(5, 5)"
o9_11288,"(7, 6)"
o9_11413,"(8, 7)"
o9_11467,"(126, 126)"
o9_11490,"(7, 6)"
o9_11537,"(51, 51)"
o9_11541,"(21, 21)"
o9_11556,"(51, 51)"
o9_11560,"(139, 139)"
o9_11570,"(67, 67)"
o9_11577,"(2, 2)"
o9_11658,"(49, 49)"
o9_11685,"(56, 56)"
o9_11795,"(52, 52)"
o9_11845,"(53, 53)"
o9_11999,"(111, 111)"
o9_12079,"(69, 69)"
o9_12144,"(90, 90)"
o9_12230,"(100, 100)"
o9_12253,"(34, 34)"
o9_12412,"(70, 70)"
o9_12414,"(1, 1)"
o9_12459,"(61, 61)"
o9_12477,"(58, 58)"
o9_12519,"(50, 50)"
o9_12693,"(42, 42)"
o9_12736,"(76, 76)"
o9_12757,"(56, 56)"
o9_12773,"(2, 2)"
o9_12797,"(11, 10)"
o9_12873,"(115, 115)"
o9_12892,"(72, 72)"
o9_12919,"(72, 72)"
o9_12971,"(61, 61)"
o9_13052,"(72, 72)"
o9_13054,"(40, 40)"
o9_13056,"(95, 95)"
o9_13125,"(75, 75)"
o9_13126,"(7, 6)"
o9_13136,"(1, 1)"
o9_13141,"(2, 1)"
o9_13182,"(58, 58)"
o9_13188,"(69, 69)"
o9_13240,"(3, 3)"
o9_13273,"(2, 1)"
o9_13342,"(2, 2)"
o9_13400,"(80, 80)"
o9_13403,"(83, 83)"
o9_13433,"(90, 90)"
o9_13508,"(102, 102)"
o9_13537,"(83, 83)"
o9_13604,"(72, 72)"
o9_13638,"(2, 2)"
o9_13639,"(75, 75)"
o9_13649,"(68, 68)"
o9_13666,"(82, 82)"
o9_13720,"(105, 105)"
o9_13732,"(3, 2)"
o9_13952,"(100, 100)"
o9_14018,"(120, 120)"
o9_14079,"(98, 98)"
o9_14108,"(45, 45)"
o9_14136,"(58, 58)"
o9_14359,"(62, 62)"
o9_14364,"(59, 59)"
o9_14376,"(111, 111)"
o9_14495,"(74, 74)"
o9_14599,"(111, 111)"
o9_14716,"(81, 81)"
o9_14831,"(32, 32)"
o9_14974,"(88, 88)"
o9_15506,"(87, 87)"
o9_15633,"(97, 97)"
o9_15808,"(27, 27)"
o9_15997,"(124, 124)"
o9_16033,"(6, 5)"
o9_16065,"(145, 145)"
o9_16141,"(132, 132)"
o9_16157,"(122, 122)"
o9_16181,"(122, 122)"
o9_16248,"(1, 1)"
o9_16319,"(122, 122)"
o9_16356,"(93, 93)"
o9_16431,"(64, 64)"
o9_16514,"(30, 30)"
o9_16527,"(96, 96)"
o9_16642,"(133, 133)"
o9_16685,"(12, 12)"
o9_16748,"(77, 77)"
o9_16874,"(1, 1)"
o9_16920,"(45, 45)"
o9_16941,"(9, 8)"
o9_16959,"(5, 4)"
o9_16991,"(11, 10)"
o9_17382,"(55, 55)"
o9_17388,"(1, 1)"
o9_17450,"(77, 77)"
o9_17646,"(20, 20)"
o9_18007,"(66, 66)"
o9_18054,"(2, 2)"
o9_18181,"(9, 9)"
o9_18209,"(75, 75)"
o9_18341,"(16, 16)"
o9_18633,"(78, 78)"
o9_18646,"(26, 26)"
o9_18772,"(1, 1)"
o9_18813,"(58, 58)"
o9_18905,"(4, 4)"
o9_18931,"(1, 1)"
o9_18946,"(6, 5)"
o9_19031,"(1, 1)"
o9_19130,"(48, 48)"
o9_19200,"(5, 5)"
o9_19247,"(46, 46)"
o9_19326,"(2, 1)"
o9_19364,"(14, 14)"
o9_19396,"(19, 19)"
o9_19645,"(45, 45)"
o9_19660,"(8, 7)"
o9_19721,"(8, 7)"
o9_19724,"(58, 58)"
o9_19831,"(4, 1)"
o9_20029,"(68, 68)"
o9_20180,"(1, 1)"
o9_20219,"(80, 80)"
o9_20305,"(31, 31)"
o9_20364,"(54, 54)"
o9_20397,"(2, 1)"
o9_20458,"(1, 1)"
o9_20472,"(55, 55)"
o9_20617,"(2, 2)"
o9_20656,"(6, 5)"
o9_20894,"(1, 1)"
o9_20956,"(2, 2)"
o9_21066,"(2, 2)"
o9_21103,"(3, 3)"
o9_21116,"(4, 3)"
o9_21195,"(55, 55)"
o9_21236,"(10, 9)"
o9_21496,"(29, 29)"
o9_21513,"(55, 55)"
o9_21545,"(6, 5)"
o9_21620,"(51, 51)"
o9_21697,"(10, 9)"
o9_21704,"(33, 33)"
o9_21722,"(9, 9)"
o9_21786,"(2, 2)"
o9_21893,"(36, 36)"
o9_21905,"(6, 5)"
o9_21918,"(37, 37)"
o9_21927,"(3, 3)"
o9_21958,"(5, 4)"
o9_21992,"(3, 3)"
o9_22066,"(1, 1)"
o9_22100,"(37, 37)"
o9_22129,"(51, 51)"
o9_22148,"(20, 20)"
o9_22182,"(3, 3)"
o9_22199,"(2, 2)"
o9_22252,"(71, 71)"
o9_22266,"(19, 19)"
o9_22337,"(1, 1)"
o9_22477,"(38, 38)"
o9_22550,"(2, 2)"
o9_22607,"(46, 46)"
o9_22663,"(58, 58)"
o9_22698,"(80, 80)"
o9_22790,"(2, 2)"
o9_22883,"(7, 6)"
o9_22925,"(48, 48)"
o9_22951,"(1, 1)"
o9_23023,"(92, 92)"
o9_23032,"(21, 21)"
o9_23069,"(7, 7)"
o9_23094,"(3, 1)"
o9_23147,"(1, 1)"
o9_23178,"(5, 5)"
o9_23179,"(39, 39)"
o9_23263,"(73, 73)"
o9_23461,"(42, 42)"
o9_23571,"(6, 5)"
o9_23646,"(12, 12)"
o9_23660,"(82, 82)"
o9_23723,"(52, 52)"
o9_23786,"(1, 1)"
o9_23955,"(69, 69)"
o9_23961,"(75, 75)"
o9_23971,"(30, 30)"
o9_23977,"(73, 73)"
o9_24030,"(8, 7)"
o9_24047,"(10, 9)"
o9_24069,"(57, 57)"
o9_24126,"(68, 68)"
o9_24149,"(72, 72)"
o9_24183,"(133, 133)"
o9_24290,"(24, 24)"
o9_24293,"(1, 1)"
o9_24401,"(19, 19)"
o9_24407,"(47, 47)"
o9_24510,"(27, 27)"
o9_24518,"(12, 11)"
o9_24534,"(54, 54)"
o9_24592,"(39, 39)"
o9_24667,"(3, 3)"
o9_24670,"(1, 1)"
o9_24779,"(39, 39)"
o9_24886,"(127, 127)"
o9_24889,"(99, 99)"
o9_24946,"(22, 22)"
o9_25096,"(3, 3)"
o9_25106,"(3, 3)"
o9_25110,"(41, 41)"
o9_25199,"(25, 25)"
o9_25283,"(4, 4)"
o9_25341,"(24, 24)"
o9_25345,"(10, 9)"
o9_25444,"(27, 27)"
o9_25595,"(57, 57)"
o9_25709,"(13, 13)"
o9_25832,"(27, 27)"
o9_25878,"(7, 6)"
o9_26120,"(4, 4)"
o9_26141,"(51, 51)"
o9_26170,"(5, 5)"
o9_26471,"(24, 24)"
o9_26570,"(36, 36)"
o9_26604,"(59, 59)"
o9_26767,"(15, 15)"
o9_26774,"(2, 2)"
o9_26791,"(74, 74)"
o9_26913,"(10, 10)"
o9_27046,"(28, 28)"
o9_27079,"(2, 2)"
o9_27107,"(23, 23)"
o9_27155,"(69, 69)"
o9_27165,"(2, 2)"
o9_27215,"(1, 1)"
o9_27243,"(11, 11)"
o9_27261,"(84, 84)"
o9_27286,"(5, 4)"
o9_27371,"(56, 56)"
o9_27392,"(84, 84)"
o9_27429,"(64, 64)"
o9_27480,"(67, 67)"
o9_27542,"(1, 1)"
o9_27737,"(69, 69)"
o9_27767,"(65, 65)"
o9_27889,"(17, 17)"
o9_27893,"(4, 4)"
o9_28070,"(13, 13)"
o9_28113,"(74, 74)"
o9_28149,"(7, 6)"
o9_28153,"(84, 84)"
o9_28207,"(3, 3)"
o9_28230,"(9, 9)"
o9_28284,"(44, 44)"
o9_28354,"(4, 4)"
o9_28529,"(108, 108)"
o9_28592,"(86, 86)"
o9_28622,"(9, 8)"
o9_28746,"(81, 81)"
o9_28751,"(51, 51)"
o9_28810,"(88, 88)"
o9_28874,"(2, 2)"
o9_28929,"(2, 2)"
o9_29048,"(17, 17)"
o9_29141,"(5, 5)"
o9_29246,"(105, 105)"
o9_29278,"(22, 22)"
o9_29367,"(11, 11)"
o9_29436,"(107, 107)"
o9_29484,"(24, 24)"
o9_29529,"(63, 63)"
o9_29551,"(49, 49)"
o9_29648,"(44, 44)"
o9_29662,"(2, 2)"
o9_29669,"(2, 2)"
o9_29698,"(6, 5)"
o9_29751,"(27, 27)"
o9_29766,"(18, 18)"
o9_29799,"(14, 14)"
o9_29916,"(1, 1)"
o9_29972,"(3, 3)"
o9_29992,"(1, 1)"
o9_30018,"(1, 1)"
o9_30040,"(7, 7)"
o9_30087,"(1, 1)"
o9_30142,"(62, 62)"
o9_30147,"(2, 2)"
o9_30150,"(34, 34)"
o9_30281,"(16, 16)"
o9_30324,"(17, 17)"
o9_30375,"(86, 86)"
o9_30430,"(1, 1)"
o9_30499,"(6, 6)"
o9_30502,"(4, 4)"
o9_30542,"(1, 1)"
o9_30564,"(5, 4)"
o9_30634,"(6, 6)"
o9_30650,"(21, 21)"
o9_30696,"(3, 3)"
o9_30721,"(55, 55)"
o9_30790,"(114, 114)"
o9_30978,"(15, 15)"
o9_31036,"(5, 5)"
o9_31042,"(3, 3)"
o9_31165,"(88, 88)"
o9_31228,"(11, 11)"
o9_31267,"(34, 34)"
o9_31294,"(8, 8)"
o9_31310,"(9, 8)"
o9_31321,"(20, 20)"
o9_31430,"(4, 4)"
o9_31440,"(43, 43)"
o9_31472,"(2, 2)"
o9_31481,"(30, 30)"
o9_31692,"(20, 20)"
o9_31828,"(1, 1)"
o9_31868,"(3, 3)"
o9_31935,"(6, 6)"
o9_31955,"(9, 9)"
o9_31967,"(23, 23)"
o9_31990,"(1, 1)"
o9_32028,"(6, 5)"
o9_32044,"(14, 14)"
o9_32065,"(43, 43)"
o9_32132,"(34, 34)"
o9_32150,"(31, 31)"
o9_32208,"(2, 2)"
o9_32257,"(39, 39)"
o9_32314,"(31, 31)"
o9_32471,"(28, 28)"
o9_32570,"(5, 5)"
o9_32588,"(31, 31)"
o9_32687,"(4, 4)"
o9_32739,"(38, 38)"
o9_32964,"(18, 18)"
o9_32994,"(5, 4)"
o9_33067,"(2, 1)"
o9_33111,"(5, 4)"
o9_33112,"(4, 4)"
o9_33189,"(26, 26)"
o9_33262,"(3, 2)"
o9_33263,"(3, 3)"
o9_33284,"(61, 61)"
o9_33363,"(4, 4)"
o9_33380,"(20, 20)"
o9_33430,"(25, 25)"
o9_33432,"(4, 4)"
o9_33452,"(2, 2)"
o9_33470,"(19, 19)"
o9_33486,"(70, 70)"
o9_33526,"(35, 35)"
